
4,52152,32,1,0,0.20217590166137323,13.36263617838313,0.050543975415343306,3.3406590445957827,0.0,13038.0
5,52026,32,1,0,0.20463855397159336,13.584294268834915,0.08136289112659331,5.389386089443609,0.0,20835.6
6,51510,32,1,0,0.2241358387733641,13.186666271129576,0.10515838240105511,6.68893278639127,0.0,25948.0
7,51774,32,1,0,0.20445338241060382,12.830275349444,0.11934338240241922,7.566267438255946,0.0,29637.428571428572
8,51801,32,1,0,0.18928446968428017,12.845987745979738,0.12808601831265184,8.22623247672142,0.0,32407.875
9,51562,32,1,0,0.2072477915923466,13.273700656791256,0.13688177089928458,8.787062274506958,0.0,34536.11111111111
10,51663,32,1,0,0.20380336292487808,13.51965071378114,0.14357393010184394,9.260321118434376,0.0,36248.8
11,51637,32,1,0,0.20585297629608285,13.288529510743261,0.14923566157404747,9.626521881371547,0.0,37647.72727272727
12,51347,32,1,0,0.20513541749386205,13.0215985554903,0.15389397456736534,9.90944493754811,0.0,38789.333333333336
13,50730,32,1,0,0.2194790724494318,13.30364796149472,0.15893898209675508,10.170537477851695,0.0,39707.846153846156
14,51085,32,1,0,0.21664153584020826,12.60572320852183,0.16306059307843032,10.344479315756704,0.0,40520.5
15,51153,32,1,0,0.2075938600039736,12.329607327860293,0.1660294775401332,10.476821183230276,0.0,41229.333333333336
16,50832,32,1,0,0.20459261868793233,11.225437898450153,0.16843967386187064,10.523609727931518,0.0,41829.5
17,50588,32,1,0,0.20393117061172203,11.554767894916822,0.17052740896480306,10.58426609069536,0.0,42344.705882352944
18,50338,32,1,0,0.20968931455580977,12.350689566115415,0.17270307038652566,10.682400728218697,0.0,42788.77777777778
19,50217,32,1,0,0.2000820817704695,12.283254373862958,0.1741440709856806,10.766656183252605,0.0,43179.73684210526
20,50540,32,1,0,0.20850268506150801,12.182055380291306,0.175862001689472,10.83742614310454,0.0,43547.75
21,50925,32,1,0,0.1944987619487513,13.004689686943953,0.1767494664637234,10.940629169001655,0.0,43899.04761904762
22,51166,32,1,0,0.20070120017498363,12.137216066187248,0.17783818163241705,10.99501948251009,0.0,44229.36363636364
23,51045,32,1,0,0.1940432524312528,12.593436853291601,0.17854274992801858,11.064515889935373,0.0,44525.69565217391
24,51203,32,1,0,0.19980988376541234,13.192840555814234,0.17942888050457664,11.153196084346993,0.0,44803.916666666664
25,51423,32,1,0,0.21941950248823772,12.835736083371915,0.1810285053839231,11.220497684307988,0.0,45068.68
26,51604,32,1,0,0.20756039953967853,12.337020995666487,0.18204896285145217,11.263440888591008,0.0,45320.03846153846
27,51200,32,1,0,0.1906251884217458,11.992476889830765,0.1823666008355371,11.290442221970258,0.0,45537.81481481482
28,51585,32,1,0,0.20021572953496256,12.642944044740737,0.18300406971765942,11.338745858497774,0.0,45753.78571428572
29,51606,32,1,0,0.1913012898516484,12.47279331942785,0.1832901807567625,11.377850943357432,0.0,45955.58620689655
30,51258,32,1,0,0.19563277982516647,12.875713366392995,0.1837016007257093,11.427779690791949,0.0,46132.333333333336
31,51666,32,1,0,0.18750080460827973,13.046895426773562,0.18382415568966318,11.480009230662326,0.0,46310.83870967742
32,51723,32,1,0,0.1791140492693178,12.693014580637959,0.18367696486402738,11.517915647849064,0.0,46479.96875
33,51478,32,1,0,0.1899437215230203,12.555965471855076,0.18386686658096657,11.549371703121974,0.0,46631.42424242424
34,51823,32,1,0,0.20801809234795743,12.433706265720962,0.18457719675058396,11.575381543198414,0.0,46784.117647058825
35,51882,32,1,0,0.1955497063242259,12.654655997492169,0.18489069702411656,11.606217956178236,0.0,46929.77142857143
36,51832,32,1,0,0.20479998314046893,12.58850861228797,0.1854437327495708,11.633503807736838,0.0,47065.944444444445
37,51499,32,1,0,0.2014912586787296,12.685873904707945,0.1858774496665751,11.661946242790112,0.0,47185.75675675676
